#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80C3F
#Date Time: 2022-11-04 13:37:39.656
#Sample rate: 5e+07Hz
#Samples: 4096

Time (s),CS,SCLK,MOSI,MISO
-1.918e-05,1,1,0,0
-1.916e-05,1,1,0,0
-1.914e-05,1,1,0,0
-1.912e-05,1,1,0,0
-1.91e-05,1,1,0,0
-1.908e-05,1,1,0,0
-1.906e-05,1,1,0,0
-1.904e-05,1,1,0,0
-1.902e-05,1,1,0,0
-1.9e-05,1,1,0,0
-1.898e-05,1,1,0,0
-1.896e-05,1,1,0,0
-1.894e-05,1,1,0,0
-1.892e-05,1,1,0,0
-1.89e-05,1,1,0,0
-1.888e-05,1,1,0,0
-1.886e-05,1,1,0,0
-1.884e-05,1,1,0,0
-1.882e-05,1,1,0,0
-1.88e-05,1,1,0,0
-1.878e-05,1,1,0,0
-1.876e-05,1,1,0,0
-1.874e-05,1,1,0,0
-1.872e-05,1,1,0,0
-1.87e-05,1,1,0,0
-1.868e-05,1,1,0,0
-1.866e-05,1,1,0,0
-1.864e-05,1,1,0,0
-1.862e-05,1,1,0,0
-1.86e-05,1,1,0,0
-1.858e-05,1,1,0,0
-1.856e-05,1,1,0,0
-1.854e-05,1,1,0,0
-1.852e-05,1,1,0,0
-1.85e-05,1,1,0,0
-1.848e-05,1,1,0,0
-1.846e-05,1,1,0,0
-1.844e-05,1,1,0,0
-1.842e-05,1,1,0,0
-1.84e-05,1,1,0,0
-1.838e-05,1,1,0,0
-1.836e-05,1,1,0,0
-1.834e-05,1,1,0,0
-1.832e-05,1,1,0,0
-1.83e-05,1,1,0,0
-1.828e-05,1,1,0,0
-1.826e-05,1,1,0,0
-1.824e-05,1,1,0,0
-1.822e-05,1,1,0,0
-1.82e-05,1,1,0,0
-1.818e-05,1,1,0,0
-1.816e-05,1,1,0,0
-1.814e-05,1,1,0,0
-1.812e-05,1,1,0,0
-1.81e-05,1,1,0,0
-1.808e-05,1,1,0,0
-1.806e-05,1,1,0,0
-1.804e-05,1,1,0,0
-1.802e-05,1,1,0,0
-1.8e-05,1,1,0,0
-1.798e-05,1,1,0,0
-1.796e-05,1,1,0,0
-1.794e-05,1,1,0,0
-1.792e-05,1,1,0,0
-1.79e-05,1,1,0,0
-1.788e-05,1,1,0,0
-1.786e-05,1,1,0,0
-1.784e-05,1,1,0,0
-1.782e-05,1,1,0,0
-1.78e-05,1,1,0,0
-1.778e-05,1,1,0,0
-1.776e-05,1,1,0,0
-1.774e-05,1,1,0,0
-1.772e-05,1,1,0,0
-1.77e-05,1,1,0,0
-1.768e-05,1,1,0,0
-1.766e-05,1,1,0,0
-1.764e-05,1,1,0,0
-1.762e-05,1,1,0,0
-1.76e-05,1,1,0,0
-1.758e-05,1,1,0,0
-1.756e-05,1,1,0,0
-1.754e-05,1,1,0,0
-1.752e-05,1,1,0,0
-1.75e-05,1,1,0,0
-1.748e-05,1,1,0,0
-1.746e-05,1,1,0,0
-1.744e-05,1,1,0,0
-1.742e-05,1,1,0,0
-1.74e-05,1,1,0,0
-1.738e-05,1,1,0,0
-1.736e-05,1,1,0,0
-1.734e-05,1,1,0,0
-1.732e-05,1,1,0,0
-1.73e-05,1,1,0,0
-1.728e-05,1,1,0,0
-1.726e-05,1,1,0,0
-1.724e-05,1,1,0,0
-1.722e-05,1,1,0,0
-1.72e-05,1,1,0,0
-1.718e-05,1,1,0,0
-1.716e-05,1,1,0,0
-1.714e-05,1,1,0,0
-1.712e-05,1,1,0,0
-1.71e-05,1,1,0,0
-1.708e-05,1,1,0,0
-1.706e-05,1,1,0,0
-1.704e-05,1,1,0,0
-1.702e-05,1,1,0,0
-1.7e-05,1,1,0,0
-1.698e-05,1,1,0,0
-1.696e-05,1,1,0,0
-1.694e-05,1,1,0,0
-1.692e-05,1,1,0,0
-1.69e-05,1,1,0,0
-1.688e-05,1,1,0,0
-1.686e-05,1,1,0,0
-1.684e-05,1,1,0,0
-1.682e-05,1,1,0,0
-1.68e-05,1,1,0,0
-1.678e-05,1,1,0,0
-1.676e-05,1,1,0,0
-1.674e-05,1,1,0,0
-1.672e-05,1,1,0,0
-1.67e-05,1,1,0,0
-1.668e-05,1,1,0,0
-1.666e-05,1,1,0,0
-1.664e-05,1,1,0,0
-1.662e-05,1,1,0,0
-1.66e-05,1,1,0,0
-1.658e-05,1,1,0,0
-1.656e-05,1,1,0,0
-1.654e-05,1,1,0,0
-1.652e-05,1,1,0,0
-1.65e-05,1,1,0,0
-1.648e-05,1,1,0,0
-1.646e-05,1,1,0,0
-1.644e-05,1,1,0,0
-1.642e-05,1,1,0,0
-1.64e-05,1,1,0,0
-1.638e-05,1,1,0,0
-1.636e-05,1,1,0,0
-1.634e-05,1,1,0,0
-1.632e-05,1,1,0,0
-1.63e-05,1,1,0,0
-1.628e-05,1,1,0,0
-1.626e-05,1,1,0,0
-1.624e-05,1,1,0,0
-1.622e-05,1,1,0,0
-1.62e-05,1,1,0,0
-1.618e-05,1,1,0,0
-1.616e-05,1,1,0,0
-1.614e-05,1,1,0,0
-1.612e-05,1,1,0,0
-1.61e-05,1,1,0,0
-1.608e-05,1,1,0,0
-1.606e-05,1,1,0,0
-1.604e-05,1,1,0,0
-1.602e-05,1,1,0,0
-1.6e-05,1,1,0,0
-1.598e-05,1,1,0,0
-1.596e-05,1,1,0,0
-1.594e-05,1,1,0,0
-1.592e-05,1,1,0,0
-1.59e-05,1,1,0,0
-1.588e-05,1,1,0,0
-1.586e-05,1,1,0,0
-1.584e-05,1,1,0,0
-1.582e-05,1,1,0,0
-1.58e-05,1,1,0,0
-1.578e-05,1,1,0,0
-1.576e-05,1,1,0,0
-1.574e-05,1,1,0,0
-1.572e-05,1,1,0,0
-1.57e-05,1,1,0,0
-1.568e-05,1,1,0,0
-1.566e-05,1,1,0,0
-1.564e-05,1,1,0,0
-1.562e-05,1,1,0,0
-1.56e-05,1,1,0,0
-1.558e-05,1,1,0,0
-1.556e-05,1,1,0,0
-1.554e-05,1,1,0,0
-1.552e-05,1,1,0,0
-1.55e-05,1,1,0,0
-1.548e-05,1,1,0,0
-1.546e-05,1,1,0,0
-1.544e-05,1,1,0,0
-1.542e-05,1,1,0,0
-1.54e-05,1,1,0,0
-1.538e-05,1,1,0,0
-1.536e-05,1,1,0,0
-1.534e-05,1,1,0,0
-1.532e-05,1,1,0,0
-1.53e-05,1,1,0,0
-1.528e-05,1,1,0,0
-1.526e-05,1,1,0,0
-1.524e-05,1,1,0,0
-1.522e-05,1,1,0,0
-1.52e-05,1,1,0,0
-1.518e-05,1,1,0,0
-1.516e-05,1,1,0,0
-1.514e-05,1,1,0,0
-1.512e-05,1,1,0,0
-1.51e-05,1,1,0,0
-1.508e-05,1,1,0,0
-1.506e-05,1,1,0,0
-1.504e-05,1,1,0,0
-1.502e-05,1,1,0,0
-1.5e-05,1,1,0,0
-1.498e-05,1,1,0,0
-1.496e-05,1,1,0,0
-1.494e-05,1,1,0,0
-1.492e-05,1,1,0,0
-1.49e-05,1,1,0,0
-1.488e-05,1,1,0,0
-1.486e-05,1,1,0,0
-1.484e-05,1,1,0,0
-1.482e-05,1,1,0,0
-1.48e-05,1,1,0,0
-1.478e-05,1,1,0,0
-1.476e-05,1,1,0,0
-1.474e-05,1,1,0,0
-1.472e-05,1,1,0,0
-1.47e-05,1,1,0,0
-1.468e-05,1,1,0,0
-1.466e-05,1,1,0,0
-1.464e-05,1,1,0,0
-1.462e-05,1,1,0,0
-1.46e-05,1,1,0,0
-1.458e-05,1,1,0,0
-1.456e-05,1,1,0,0
-1.454e-05,1,1,0,0
-1.452e-05,1,1,0,0
-1.45e-05,1,1,0,0
-1.448e-05,1,1,0,0
-1.446e-05,1,1,0,0
-1.444e-05,1,1,0,0
-1.442e-05,1,1,0,0
-1.44e-05,1,1,0,0
-1.438e-05,1,1,0,0
-1.436e-05,1,1,0,0
-1.434e-05,1,1,0,0
-1.432e-05,1,1,0,0
-1.43e-05,1,1,0,0
-1.428e-05,1,1,0,0
-1.426e-05,1,1,0,0
-1.424e-05,1,1,0,0
-1.422e-05,1,1,0,0
-1.42e-05,1,1,0,0
-1.418e-05,1,1,0,0
-1.416e-05,1,1,0,0
-1.414e-05,1,1,0,0
-1.412e-05,1,1,0,0
-1.41e-05,1,1,0,0
-1.408e-05,1,1,0,0
-1.406e-05,1,1,0,0
-1.404e-05,1,1,0,0
-1.402e-05,1,1,0,0
-1.4e-05,1,1,0,0
-1.398e-05,1,1,0,0
-1.396e-05,1,1,0,0
-1.394e-05,1,1,0,0
-1.392e-05,1,1,0,0
-1.39e-05,1,1,0,0
-1.388e-05,1,1,0,0
-1.386e-05,1,1,0,0
-1.384e-05,1,1,0,0
-1.382e-05,1,1,0,0
-1.38e-05,1,1,0,0
-1.378e-05,1,1,0,0
-1.376e-05,1,1,0,0
-1.374e-05,1,1,0,0
-1.372e-05,1,1,0,0
-1.37e-05,1,1,0,0
-1.368e-05,1,1,0,0
-1.366e-05,1,1,0,0
-1.364e-05,1,1,0,0
-1.362e-05,1,1,0,0
-1.36e-05,1,1,0,0
-1.358e-05,1,1,0,0
-1.356e-05,1,1,0,0
-1.354e-05,1,1,0,0
-1.352e-05,1,1,0,0
-1.35e-05,1,1,0,0
-1.348e-05,1,1,0,0
-1.346e-05,1,1,0,0
-1.344e-05,1,1,0,0
-1.342e-05,1,1,0,0
-1.34e-05,1,1,0,0
-1.338e-05,1,1,0,0
-1.336e-05,1,1,0,0
-1.334e-05,1,1,0,0
-1.332e-05,1,1,0,0
-1.33e-05,1,1,0,0
-1.328e-05,1,1,0,0
-1.326e-05,1,1,0,0
-1.324e-05,1,1,0,0
-1.322e-05,1,1,0,0
-1.32e-05,1,1,0,0
-1.318e-05,1,1,0,0
-1.316e-05,1,1,0,0
-1.314e-05,1,1,0,0
-1.312e-05,1,1,0,0
-1.31e-05,1,1,0,0
-1.308e-05,1,1,0,0
-1.306e-05,1,1,0,0
-1.304e-05,1,1,0,0
-1.302e-05,1,1,0,0
-1.3e-05,1,1,0,0
-1.298e-05,1,1,0,0
-1.296e-05,1,1,0,0
-1.294e-05,1,1,0,0
-1.292e-05,1,1,0,0
-1.29e-05,1,1,0,0
-1.288e-05,1,1,0,0
-1.286e-05,1,1,0,0
-1.284e-05,1,1,0,0
-1.282e-05,1,1,0,0
-1.28e-05,1,1,0,0
-1.278e-05,1,1,0,0
-1.276e-05,1,1,0,0
-1.274e-05,1,1,0,0
-1.272e-05,1,1,0,0
-1.27e-05,1,1,0,0
-1.268e-05,1,1,0,0
-1.266e-05,1,1,0,0
-1.264e-05,1,1,0,0
-1.262e-05,1,1,0,0
-1.26e-05,1,1,0,0
-1.258e-05,1,1,0,0
-1.256e-05,1,1,0,0
-1.254e-05,1,1,0,0
-1.252e-05,1,1,0,0
-1.25e-05,1,1,0,0
-1.248e-05,1,1,0,0
-1.246e-05,1,1,0,0
-1.244e-05,1,1,0,0
-1.242e-05,1,1,0,0
-1.24e-05,1,1,0,0
-1.238e-05,1,1,0,0
-1.236e-05,1,1,0,0
-1.234e-05,1,1,0,0
-1.232e-05,1,1,0,0
-1.23e-05,1,1,0,0
-1.228e-05,1,1,0,0
-1.226e-05,1,1,0,0
-1.224e-05,1,1,0,0
-1.222e-05,1,1,0,0
-1.22e-05,1,1,0,0
-1.218e-05,1,1,0,0
-1.216e-05,1,1,0,0
-1.214e-05,1,1,0,0
-1.212e-05,1,1,0,0
-1.21e-05,1,1,0,0
-1.208e-05,1,1,0,0
-1.206e-05,1,1,0,0
-1.204e-05,1,1,0,0
-1.202e-05,1,1,0,0
-1.2e-05,1,1,0,0
-1.198e-05,1,1,0,0
-1.196e-05,1,1,0,0
-1.194e-05,1,1,0,0
-1.192e-05,1,1,0,0
-1.19e-05,1,1,0,0
-1.188e-05,1,1,0,0
-1.186e-05,1,1,0,0
-1.184e-05,1,1,0,0
-1.182e-05,1,1,0,0
-1.18e-05,1,1,0,0
-1.178e-05,1,1,0,0
-1.176e-05,1,1,0,0
-1.174e-05,1,1,0,0
-1.172e-05,1,1,0,0
-1.17e-05,1,1,0,0
-1.168e-05,1,1,0,0
-1.166e-05,1,1,0,0
-1.164e-05,1,1,0,0
-1.162e-05,1,1,0,0
-1.16e-05,1,1,0,0
-1.158e-05,1,1,0,0
-1.156e-05,1,1,0,0
-1.154e-05,1,1,0,0
-1.152e-05,1,1,0,0
-1.15e-05,1,1,0,0
-1.148e-05,1,1,0,0
-1.146e-05,1,1,0,0
-1.144e-05,1,1,0,0
-1.142e-05,1,1,0,0
-1.14e-05,1,1,0,0
-1.138e-05,1,1,0,0
-1.136e-05,1,1,0,0
-1.134e-05,1,1,0,0
-1.132e-05,1,1,0,0
-1.13e-05,1,1,0,0
-1.128e-05,1,1,0,0
-1.126e-05,1,1,0,0
-1.124e-05,1,1,0,0
-1.122e-05,1,1,0,0
-1.12e-05,1,1,0,0
-1.118e-05,1,1,0,0
-1.116e-05,1,1,0,0
-1.114e-05,1,1,0,0
-1.112e-05,1,1,0,0
-1.11e-05,1,1,0,0
-1.108e-05,1,1,0,0
-1.106e-05,1,1,0,0
-1.104e-05,1,1,0,0
-1.102e-05,1,1,0,0
-1.1e-05,1,1,0,0
-1.098e-05,1,1,0,0
-1.096e-05,1,1,0,0
-1.094e-05,1,1,0,0
-1.092e-05,1,1,0,0
-1.09e-05,1,1,0,0
-1.088e-05,1,1,0,0
-1.086e-05,1,1,0,0
-1.084e-05,1,1,0,0
-1.082e-05,1,1,0,0
-1.08e-05,1,1,0,0
-1.078e-05,1,1,0,0
-1.076e-05,1,1,0,0
-1.074e-05,1,1,0,0
-1.072e-05,1,1,0,0
-1.07e-05,1,1,0,0
-1.068e-05,1,1,0,0
-1.066e-05,1,1,0,0
-1.064e-05,1,1,0,0
-1.062e-05,1,1,0,0
-1.06e-05,1,1,0,0
-1.058e-05,1,1,0,0
-1.056e-05,1,1,0,0
-1.054e-05,1,1,0,0
-1.052e-05,1,1,0,0
-1.05e-05,1,1,0,0
-1.048e-05,1,1,0,0
-1.046e-05,1,1,0,0
-1.044e-05,1,1,0,0
-1.042e-05,1,1,0,0
-1.04e-05,1,1,0,0
-1.038e-05,1,1,0,0
-1.036e-05,1,1,0,0
-1.034e-05,1,1,0,0
-1.032e-05,1,1,0,0
-1.03e-05,1,1,0,0
-1.028e-05,1,1,0,0
-1.026e-05,1,1,0,0
-1.024e-05,1,1,0,0
-1.022e-05,1,1,0,0
-1.02e-05,1,1,0,0
-1.018e-05,1,1,0,0
-1.016e-05,1,1,0,0
-1.014e-05,1,1,0,0
-1.012e-05,1,1,0,0
-1.01e-05,1,1,0,0
-1.008e-05,1,1,0,0
-1.006e-05,1,1,0,0
-1.004e-05,1,1,0,0
-1.002e-05,1,1,0,0
-1e-05,1,1,0,0
-9.979999999999999e-06,1,1,0,0
-9.96e-06,1,1,0,0
-9.94e-06,1,1,0,0
-9.92e-06,1,1,0,0
-9.9e-06,1,1,0,0
-9.88e-06,1,1,0,0
-9.86e-06,1,1,0,0
-9.840000000000001e-06,1,1,0,0
-9.820000000000001e-06,1,1,0,0
-9.799999999999999e-06,1,1,0,0
-9.78e-06,1,1,0,0
-9.76e-06,1,1,0,0
-9.74e-06,1,1,0,0
-9.72e-06,1,1,0,0
-9.7e-06,1,1,0,0
-9.68e-06,1,1,0,0
-9.660000000000001e-06,1,1,0,0
-9.639999999999999e-06,1,1,0,0
-9.619999999999999e-06,1,1,0,0
-9.6e-06,1,1,0,0
-9.58e-06,1,1,0,0
-9.56e-06,1,1,0,0
-9.54e-06,1,1,0,0
-9.52e-06,1,1,0,0
-9.500000000000001e-06,1,1,0,0
-9.480000000000001e-06,1,1,0,0
-9.459999999999999e-06,1,1,0,0
-9.439999999999999e-06,1,1,0,0
-9.42e-06,1,1,0,0
-9.4e-06,1,1,0,0
-9.38e-06,1,1,0,0
-9.36e-06,1,1,0,0
-9.34e-06,1,1,0,0
-9.320000000000001e-06,1,1,0,0
-9.300000000000001e-06,1,1,0,0
-9.279999999999999e-06,1,1,0,0
-9.259999999999999e-06,1,1,0,0
-9.24e-06,1,1,0,0
-9.22e-06,1,1,0,0
-9.2e-06,1,1,0,0
-9.18e-06,1,1,0,0
-9.16e-06,1,1,0,0
-9.140000000000001e-06,1,1,0,0
-9.120000000000001e-06,1,1,0,0
-9.099999999999999e-06,1,1,0,0
-9.079999999999999e-06,1,1,0,0
-9.06e-06,1,1,0,0
-9.04e-06,1,1,0,0
-9.02e-06,1,1,0,0
-9e-06,1,1,0,0
-8.98e-06,1,1,0,0
-8.960000000000001e-06,1,1,0,0
-8.940000000000001e-06,1,1,0,0
-8.919999999999999e-06,1,1,0,0
-8.899999999999999e-06,1,1,0,0
-8.88e-06,1,1,0,0
-8.86e-06,1,1,0,0
-8.84e-06,1,1,0,0
-8.82e-06,1,1,0,0
-8.8e-06,1,1,0,0
-8.780000000000001e-06,1,1,0,0
-8.760000000000001e-06,1,1,0,0
-8.739999999999999e-06,1,1,0,0
-8.72e-06,1,1,0,0
-8.7e-06,1,1,0,0
-8.68e-06,1,1,0,0
-8.66e-06,1,1,0,0
-8.64e-06,1,1,0,0
-8.62e-06,1,1,0,0
-8.600000000000001e-06,1,1,0,0
-8.579999999999999e-06,1,1,0,0
-8.559999999999999e-06,1,1,0,0
-8.54e-06,1,1,0,0
-8.52e-06,1,1,0,0
-8.5e-06,1,1,0,0
-8.48e-06,1,1,0,0
-8.46e-06,1,1,0,0
-8.440000000000001e-06,1,1,0,0
-8.420000000000001e-06,1,1,0,0
-8.399999999999999e-06,1,1,0,0
-8.379999999999999e-06,1,1,0,0
-8.36e-06,1,1,0,0
-8.34e-06,1,1,0,0
-8.32e-06,1,1,0,0
-8.3e-06,1,1,0,0
-8.28e-06,1,1,0,0
-8.260000000000001e-06,1,1,0,0
-8.240000000000001e-06,1,1,0,0
-8.219999999999999e-06,1,1,0,0
-8.199999999999999e-06,1,1,0,0
-8.18e-06,1,1,0,0
-8.16e-06,1,1,0,0
-8.14e-06,1,1,0,0
-8.12e-06,1,1,0,0
-8.1e-06,1,1,0,0
-8.080000000000001e-06,1,1,0,0
-8.060000000000001e-06,1,1,0,0
-8.039999999999999e-06,1,1,0,0
-8.019999999999999e-06,1,1,0,0
-8e-06,1,1,0,0
-7.98e-06,1,1,0,0
-7.96e-06,1,1,0,0
-7.94e-06,1,1,0,0
-7.92e-06,1,1,0,0
-7.900000000000001e-06,1,1,0,0
-7.880000000000001e-06,1,1,0,0
-7.859999999999999e-06,1,1,0,0
-7.839999999999999e-06,1,1,0,0
-7.82e-06,1,1,0,0
-7.8e-06,1,1,0,0
-7.78e-06,1,1,0,0
-7.76e-06,1,1,0,0
-7.74e-06,1,1,0,0
-7.720000000000001e-06,1,1,0,0
-7.700000000000001e-06,1,1,0,0
-7.679999999999999e-06,1,1,0,0
-7.66e-06,1,1,0,0
-7.64e-06,1,1,0,0
-7.62e-06,1,1,0,0
-7.6e-06,1,1,0,0
-7.58e-06,1,1,0,0
-7.56e-06,1,1,0,0
-7.54e-06,1,1,0,0
-7.52e-06,1,1,0,0
-7.5e-06,1,1,0,0
