6.387,50.288246,44.172947,64.17294,43.87,40.322,60.322,47.746704,42.64802,62.64802,48.292038,42.975224,62.975224
6.405,50.544598,44.32676,64.32676,44.050003,40.43,60.43,47.982025,42.789215,62.789215,48.55189,43.131134,63.131134
6.423,50.79791,44.478745,64.478745,44.23,40.538002,60.538002,48.215935,42.92956,62.92956,48.80882,43.285294,63.285294
6.442,51.061913,44.637146,64.637146,44.42,40.652,60.652,48.46128,43.076767,63.076767,49.07686,43.446114,63.446114
6.461,51.322414,44.79345,64.79345,44.61,40.766,60.766,48.704998,43.223,63.223,49.341656,43.604996,63.604996
6.48,51.57937,44.94762,64.94762,44.8,40.879997,60.879997,48.947044,43.368225,63.368225,49.6032,43.761917,63.761917
6.498,51.81952,45.091713,65.09171,44.980003,40.988,60.988,49.174793,43.504875,63.504875,49.847984,43.90879,63.90879
6.517,52.069454,45.241673,65.24167,45.170002,41.102,61.102,49.413498,43.6481,63.6481,50.1032,44.06192,64.06192
6.54,52.367054,45.42023,65.42023,45.4,41.239998,61.239998,49.70011,43.82007,63.82007,50.4078,44.244682,64.24468
6.557,52.58355,45.55013,65.550125,45.57,41.342003,61.342003,49.910255,43.94615,63.94615,50.629883,44.37793,64.37793
6.575,52.809475,45.685684,65.685684,45.75,41.449997,61.449997,50.131165,44.078697,64.0787,50.862186,44.51731,64.51731
6.593,53.031998,45.8192,65.8192,45.93,41.558,61.558,50.350395,44.210236,64.210236,51.09158,44.654945,64.654945
6.611,53.251083,45.950653,65.95065,46.11,41.666,61.666,50.56794,44.340767,64.34077,51.318058,44.790836,64.79083
6.63,53.478592,46.087154,66.08716,46.3,41.78,61.78,50.79568,44.47741,64.47741,51.55395,44.93237,64.93237
6.648,53.690502,46.214302,66.2143,46.479996,41.888,61.888,51.009636,44.60578,64.60578,51.77443,45.06466,65.06466
6.667,53.910374,46.346222,66.34622,46.67,42.002,62.002,51.23354,44.740124,64.74013,52.003998,45.2024,65.2024
6.686,54.12633,46.4758,66.4758,46.859997,42.115997,62.115997,51.45542,44.873253,64.87325,52.230316,45.33819,65.33819
6.709,54.38238,46.62943,66.629425,47.09,42.253998,62.253998,51.721268,45.03276,65.03276,52.499935,45.49996,65.49996
6.728,54.589466,46.753677,66.75368,47.280003,42.368004,62.368004,51.938557,45.16313,65.16313,52.719074,45.631447,65.63145
6.752,54.845272,46.90716,66.907166,47.519997,42.512,62.512,52.209988,45.325993,65.32599,52.99123,45.79474,65.79474
6.773,55.063805,47.038284,67.038284,47.729996,42.638,62.638,52.44465,45.46679,65.46679,53.225117,45.93507,65.935074
6.794,55.27733,47.166397,67.1664,47.940002,42.764,62.764,52.67662,45.605972,65.60597,53.45504,46.073025,66.07303
6.814,55.476067,47.28564,67.285645,48.140003,42.884003,62.884003,52.895,45.737,65.737,53.67032,46.202194,66.202194
6.834,55.670174,47.402107,67.40211,48.340004,43.004,63.004,53.11086,45.866516,65.866516,53.882,46.3292,66.3292
6.854,55.859753,47.515854,67.515854,48.54,43.124,63.124,53.324146,45.994488,65.99449,54.090076,46.45405,66.45405
6.873,56.03561,47.62137,67.62137,48.730003,43.238,63.238,53.52438,46.114628,66.114624,54.28442,46.570652,66.57065
6.893,56.216194,47.729717,67.72972,48.93,43.358,63.358,53.732567,46.23954,66.23954,54.48548,46.69129,66.69129
6.914,56.400864,47.840515,67.840515,49.14,43.484,63.484,53.948288,46.368973,66.36897,54.69272,46.81563,66.81563
6.935,56.58042,47.948254,67.94826,49.35,43.61,63.61,54.161015,46.496605,66.496605,54.89599,46.93759,66.93759
6.956,56.754913,48.052948,68.05295,49.559998,43.736,63.736,54.370697,46.62242,66.62242,55.095287,47.05717,67.057175
6.977,56.924294,48.154575,68.15457,49.77,43.862,63.862,54.577312,46.746387,66.74638,55.29062,47.17437,67.17437
6.996,57.07318,48.243908,68.24391,49.959995,43.975998,63.975998,54.76153,46.85692,66.85692,55.463924,47.278355,67.27835
7.016,57.225403,48.335243,68.33524,50.159996,44.096,64.096,54.95267,46.971603,66.9716,55.642845,47.385708,67.38571
7.037,57.380302,48.428185,68.428185,50.370003,44.222,64.222,55.150227,47.090134,67.09013,55.82684,47.496105,67.49611
7.057,57.523117,48.51387,68.51387,50.570004,44.342003,64.342,55.335365,47.201218,67.20122,55.998383,47.59903,67.59903
7.078,57.66811,48.60087,68.60087,50.780003,44.468002,64.468,55.526516,47.31591,67.31591,56.174625,47.704773,67.70477
7.098,57.80153,48.680916,68.680916,50.98,44.587997,64.588,55.705467,47.42328,67.42328,56.338783,47.80327,67.80327
7.117,57.924114,48.754467,68.75447,51.170002,44.702,64.701996,55.872635,47.523582,67.52358,56.491398,47.89484,67.89484
7.137,58.048737,48.82924,68.82924,51.370003,44.822,64.822,56.045578,47.627346,67.62735,56.64854,47.989124,67.98912
7.156,58.162937,48.897762,68.897766,51.56,44.936,64.936005,56.206963,47.72418,67.72418,56.79449,48.07669,68.07669
7.175,58.273132,48.963882,68.96388,51.75,45.050003,65.05,56.36546,47.819275,67.819275,56.937187,48.162315,68.162315
7.196,58.390316,49.03419,69.034195,51.96,45.176003,65.176,56.53728,47.922367,67.92236,57.09113,48.254677,68.25468
7.216,58.497345,49.098404,69.098404,52.16,45.296,65.296005,56.697582,48.018547,68.01855,57.23405,48.34043,68.34043
7.237,58.60511,49.163063,69.16306,52.37,45.422,65.422,56.862347,48.11741,68.11741,57.380238,48.428143,68.42815
7.257,58.703278,49.221966,69.22197,52.57,45.542,65.542,57.01584,48.209503,68.2095,57.51578,48.509468,68.50947
7.276,58.792614,49.275566,69.275566,52.76,45.656,65.656,57.158546,48.295128,68.29513,57.64121,48.584724,68.584724
7.297,58.886894,49.332138,69.33214,52.969997,45.781998,65.782,57.31269,48.38761,68.38761,57.77606,48.665634,68.665634
7.317,58.972416,49.38345,69.38345,53.17,45.902,65.902,57.45596,48.473576,68.47357,57.9008,48.74048,68.74048
7.337,59.05385,49.43231,69.43231,53.37,46.022,66.022,57.595734,48.55744,68.55744,58.02194,48.813164,68.81316
7.357,59.131214,49.47873,69.47873,53.57,46.142,66.142,57.73199,48.639194,68.63919,58.13948,48.88369,68.88369
7.378,59.20814,49.524883,69.52489,53.78,46.267998,66.268,57.87121,48.722725,68.722725,58.259018,48.955414,68.955414
7.399,59.280716,49.568428,69.56843,53.99,46.394,66.394,58.006462,48.80388,68.80388,58.374596,49.024757,69.02476
7.421,59.35217,49.6113,69.6113,54.21,46.526,66.526,58.143845,48.886307,68.88631,58.491417,49.09485,69.09485
7.441,59.413254,49.64795,69.64795,54.41,46.646,66.645996,58.264862,48.958916,68.958916,58.593834,49.1563,69.156296
7.461,59.470543,49.682327,69.68233,54.61,46.766,66.766,58.382145,49.02929,69.02929,58.692657,49.21559,69.21559
7.481,59.524246,49.714546,69.71455,54.81,46.886,66.886,58.495667,49.0974,69.0974,58.787872,49.272724,69.27272
7.5,59.572014,49.74321,69.74321,55.0,47.0,67.0,58.6,49.16,69.16,58.875,49.324997,69.325
7.522,59.623344,49.77401,69.77401,55.22,47.132,67.132,58.716473,49.229885,69.22989,58.971825,49.383095,69.383095
7.545,59.672783,49.80367,69.803665,55.45,47.27,67.270004,58.83321,49.299927,69.29993,59.06839,49.441032,69.44103
7.564,59.71032,49.826195,69.826195,55.64,47.384003,67.384,58.925735,49.35544,69.35544,59.14457,49.48674,69.48674
7.585,59.748516,49.84911,69.849106,55.85,47.510002,67.51,59.023827,49.414295,69.41429,59.224987,49.534992,69.53499
7.606,59.783348,49.87001,69.87001,56.059998,47.636,67.636,59.11751,49.470505,69.470505,59.301437,49.580864,69.580864
